text,label
whenever this film gets a mention usually the discussion begins and ends with the wonderful collection of cars and drag scenes often overlooked are the at times eclectic characters that populate the film around the three central charactersone character that stands out is rebel played by the great veteran australian actor max cullen rebel is a blind drag racer who nearly runs down the hero and his group in the middle of the night because he is not using any headlightsin the back story we discover that rebel master builder of street racing cars and he and his wife seem locked in a time warp of the s rebel goes on to play a small but pivotal role in teaching mike played by terry serio the almost spiritual truth about street drag racing it is not speed reaction times that make a great racer it is the one who feels the car best who will become the greatestthis is best exemplified as rebel explains to mike after a test drive you got all the agony just missing the stylegraham bond is another well credited actor lending his talents as a crooked police officer looking to get in on some of the financial action being generated by the street racing the confrontation between bond and fox played by richard moir adds tension to the story bond not only expects results but also fox to drum up racing businessfor most of the movie fox displays a real manipulative and evil side yet in the climax he presents a sense of honor that turns the final few minutes into an extremely tense and memorable ending it is almost as if the film is refocusing on its true intention to show us the culture of street racing rather than the day to day activities of peopleone of the major complaints about the film is the script although it is nothing exciting i believe the complete lack of any chemistry between mikes girlfriend played by deborah conway and his mechanic played by vangelis mourikis has more to do with the problem any scene in which these two interact simply should have been cutlastly in terms of the actors one truly standout performance is delivered by kristoffer greaves who plays a deaf and crippled member of foxs inner circle his back story is never explored was he injured in a race born that way what is it that fox sees value in to keep him around the reality of the film is simple it is about street racing and the culture behind it when the cars are flying and action sequences are in motion it is the only time director john clark and his writer barry tomblin seem really comfortable with what they are doingso if you are looking for an in depth exploration of human relationships moments of life defining drama then this film is not for you if your pulse races at the thought of a blown chev or the iconic gto phase blazing away on the streets of sydney then you wont find much better than this film,1
what a waste of a great cast figured id check it out because it looked like a good stoner comedy with a lot of fairly wellknown actors what it turned out to be was a pointless collection of boring intertwining stories about several characters with minimal connections with each other characters who start off looking like decent people but end up with not a single likable or interesting characteristic among them calling it a comedy was a stretch as wellthe only thing that made me chuckle was jack blacks song which was basically tenacious d i waited for something big to happen but ended up with nothing more than minutes of my life wasted,0
all films made before really need to be viewed with a sense of time and placein the lumierefamily men father antoine sons auguste and louis owned and managed a factory that manufactured photographic plates and paper not a small enterprise the factory had more than employees who received pension and social security benefits innovative for that time it was located at montplaisir in the suburbs of lyon france what caused louis lumiere to become interested in building a cinematagraph in remains open for speculation my suggestion is that the appearance of the edison organizations kinetoscope peepshow machine in paris during the fall of provided the catalystwkl dickson of edisons staff invented a motionpicture camera about the size of an upright piano that was patented in february it was electrically operated using power from from heavy storage batteries this massive machine pumped celluloid film strip newly developed by the eastman company past a lens at about framespersecond fps it was ensconced as an almost immovable object in the black maria essentially the first movie studio the kinetescope machines showed staged presentations less than oneminute longthat were filmed in this studioduring louis lumiere applied himself to the task of inventing a movingpicture camera he had determined that even at fps on celluloid film the persistenceofvision of the human eyebrain would allow for normal motion to be perceived his camera dubbed the cinematograph was about the size of a large shoe box and was provided with a detachable film magazine that provided storage for enough film to make a shoot last about one minute when it was had cranked past the lens at fpsthe size and light weight of the camera it could be converted into a printer or a projector by the addition of a light source made it portable enough that it could be taken to any location to record an event provided there was enough sunlight available in the spring of louis filmed trickriding by some cavalry men a house on fire with firemen arriving and dousing the engulfed building with water and a number of other scenes in and around lyon using a molteni bulb he turned the camera into a projector and presented his films to scientists assembled in the reception room of the revue generales des science the images were projected on a screen fivemeters distant from the lens the screen was stretched in a doorway between two rooms at a meeting of professional photographers that same year louis photographed the arriving delegates and the same evening showed them motion pictures of their arrivalwith accolades from both the scientific and photographic communities louis decided to have a public exhibition of his invention by the end of the year since each of his films would be about oneminute long he would need at least a dozen films to make a good presentation for one of these films he set up his camera at the entrance to his factory photographing the egress of employees at quittingtimethe public venue chosen by antoine who offered himself as the fairground barker for the cinematograph was the salon indien of the grand cafe on the boulevard des capucines in paris it was a wintry saturday night on december as the first audience sat they were presented with a projected view of the exterior of the lumiere factory with closed gates some were chagrined that they were just going to see a routine slide show of lumiere photographs but then the crank on the cameraprojector was turned and movement began louis had an innate sense for motion picture taking this film has a beginning a middle and an end in the beginning the doors are opened and people begin to leave their workplace during the middle the people stream out with many trying to ignore the camera and the cameraman as they seem to be happy to leave a day of labor behind them at the end the gates to the factory are being closedand this was the first film projected for the entertainment of the general public,1
the acting in the film is really well done honestly but the movie is so slow and so boring as soon as it gets interesting everything slows to a major halt i am glad to see sam rockwell in this he did a great job so did the other actors as i mentioned but man this is one of the worst dragged out films i have ever seen now maybe in a short film form this movie would be good but other than that avoid it this film has so much filler it makes a twinkie cake jealous i never ever walk out on films but watching this one at home with family i walked out yeah it was that boring apparently my comment doesnt have enough lines to post so heres some more filler i guess i was inspired by the movie i just watched,0
i watched dvd only the program proper may have minutes of good information otherwise its snotty putdowns of religious people its as if director brian flemming only recently discovered both atheism and sarcasm and feels with these tools he can easily bludgeon his oppositionalso flemming wanders extensively into his own personal issues and they take over the movie it never gets back on topicreligious people are prone to discount skeptics when their objections to religion are obviously rooted in abusive upbringings arguments from such victimized people seem irrational and therefore unconvincingantireligious people will want more data we dont need to be told that religious people are nutty any more than american jews need to be told how annoying christmas music gets by middecemberin the best scene the superintendent of flemings childhood christian school rather insightfully confronts the director on his motivations that seems like the most honest part of the movie and it was too shortif fleming were a bit more selfaware he might have a good story in him about his own past current relationship to christianity and the abusive institutions that indoctrinated him in his youthand perhaps he could lend his christ never walked the earth material to a more serious documentarian im not studying the writings of saulpaul to find out how airtight this all is but a quick browse of wikipedia suggests most of these arguments are discreditedthe bonus interviews are pretty good tho they dont bolster flemings thesis much sam harris is a good spokesperson for the antireligious pov and he doesnt go light on those other nonchristian religions harris also has some good and easily googled interviews on saloncom amazoncom and samharrisorg,0
this is a comedy of morals so occasionally a gentle touch of bitterness occurs but a lightness soften all sarcasm and irony flows till all of a sudden one moment will halt your heart and changes everythingthis film marvelously written and directed is a gem that shines perfectly with beautiful acting by all jeanlouis trintignant is exquisite as usual and romy schneider is a pearl perfect and glowing that is not to be missed a truly wonderful film,1
you would really need to remember the monkees and have a clear understanding as to where and how they fitted into the second half of the s in order to fully appreciate this moviethere is no plot as such basically its a crazy mixed up pastiche of various unrelated sequences but it is interesting and entertaining in its own peculiar way once you get onto its wavelength in short it was a classic cleverly conceived and well crafted example of late s experimental cinema it contains some good songs some ultragroovy cinematography and plenty of other worthwhile ideas in terms of film techniquei give it out of for several reasons first it took a lot of courage to make such an unorthodox movie in the commercial mainstream where both its stars and its producers were firmly ensconced at the time if a feature movie flops at the box office the consequences can be dire for all concerned secondly it was for the most part a creative success and finally as already mentioned it is unquestionably a classic of the genre and as such it is now historically importantunfortunately head came too late in the monkees career but there again they would not have been allowed to make it earlier on because it was essentially a very pointed and cynical satire of their own image clearly the members of the group knew only too well that the whole monkees juggernaut had just about run its race when they started work on this project in a way it was to be their swan song and they were determined to let it all hang out they were tired of being treated like mere pawns in the high powered corporate game in which they had been manipulated and exploited over the preceding few years in short they wanted out and they were going to say a few things before they lefthistory however has vindicated the band let the critics be damned the monkees left behind some of the best most polished and successful pop records of the decade yes they had plenty of help but at the end of the day they stood in front of the studio mikes they fronted the movie and tv cameras and they did the concerts they were fun and just a little bit crazy but unlike some of their contemporaries they were never threatening you could safely introduce a monkey to your elderly aunthead probably borrows a bit too heavily from the beatles hard days night but its still worth another look for those who were around at the time or for younger retrophiles who have the ability to appreciate its significanceenjoy,1
ive got as much testosterone as the next bloke and raquel welch at her finest is certainly worth a look but the fact is that a cardboard cutout could act better and an hour and half of ms w showing off her considerable assets does not a movie makeconsidering the cast its surprising that its as bad as it is ive never been a big fan of wagner and his tough guy harry is about as convincing as a dollar bill godfrey cambridge and vittorio de sica both of whom i usually enjoy seem to be sleeping through their lines and as for edward gwell i can only assume he was there for the paycheckthis film is a mess from nonexistent plot through stopstart action and unfunny script to puerile slapstick and annoying s caper music if it werent for miss welch id have given it a that said she is a treat to the eyes even better than her delicious cameo in bedazzled and for that reason alone i gave it a,0
this film is about a woman falling in love with a friend of her boyfriend from then on she has to divide her time for the two boyfriends jack during the day and joseph during the nightthis film feels like as if it was made with minimum budget the majority of the film is set in a flat with minimal furniture there are only three main actors all the other actors listed in the credits make only momentary appearances the wardrobe designer doesnt seem to have much to do as the actors wear very down to earth clothes and actually most of the time they are naked anywaythe film is very dialog heavy which should have made up for the shortcomings described above however the dialogs sound too composed and awkward in the beginning of the film most of the dialog is a person saying a very long sentence and then the person says me too after the frenzy of agreement the dialog descends into a mess of disjointed and confused word saladthe only merit of this film i can think of is that it serves as a feminist outlet which conveys that it is not just men who can be unfaithfulthis film is a great disappointment,0
most definitely the worst columbo ever dreamt up no murder and the abandonment of the tried and tested formula makes this a real drag falk looks bored throughout and so will you be if you waste anytime watching this,0
what can be said really the tenant is a firstclass thriller wrought with equal amounts of suspense and fullblown paranoia its an intricatelyplotted filmevery detail seems included for a reasoneven though the plot seldom makes sense and much of it is never even addressed in an objective manner therefore we are left with the increasingly unstable trelkovsky polanskia meek polish man who has obtained an apartment due to the previous tenants suicideto guide us through a world of escalating fear and uncertainty after an apartmentwarming party thrown by a group of obnoxious coworkers trelkovsky comes under increased seemingly inexplicable scrutiny by the fellow occupants in his building the rest of the film chronicles his mental deterioration and gives us a thorough mindfuk on par with the later efforts of david lynch the tenant however is more brooding and sinister laced with unexpected comic relief fine performances and a truly haunting score its a movie thats better experienced than described so hop to it,1
i was browsing through the movies on demand and saw underdog for free and it was only minutes long so i decided to watch it i wasnt expecting much but it exceeded my expectations of being awful everything about the movie was cringe worthy the dialogue was atrocious including many terrible puns the jokes were also terrible i found myself yelling and flipping off my television screen while i was suffering through this trash it hit its target audience very well but i dont see how anyone else could enjoy this film it made me very angry and nearly cry because of everything terrible this film had going for itthe only enjoyable thing about this movie was being able to give it a after viewing it i beg you to avoid it at all costs i understand the fact that its made for kids but there is nothing likable about it at all,0
this film coincides with mike allreds comic book miniseries red rocket seven and tells the story of an alien who escaped to earth to wait for astroesque which ties into the book of revelations and the apocylpse this is only part of a bigger story if the movie confuses you read rr too you can easily tell that allred is used to telling stories with pictures the direction is very good and the effects arent bad for a budget unfortunately mike used many friends to play the roles and probably didnt have the heart to say that they couldnt act also mike is not showing his writing skills in this movie his dialouge spoonfeeds the plot to you and doesnt let you enjoy the characters this was actually disappointing considering his tremendous writing ability shown in his comic books out of,0
i really liked this summerslam due to the look of the arena the curtains and just the look overall was interesting to me for some reason anyways this could have been one of the best summerslams ever if the wwf didnt have lex luger in the main event against yokozuna now for its time it was ok to have a huge fat man vs a strong man but im glad times have changed it was a terrible main event just like every match luger is in is terrible other matches on the card were razor ramon vs ted dibiase steiner brothers vs heavenly bodies shawn michaels vs curt hening this was the event where shawn named his big monster of a body guard diesel irs vs kid bret hart first takes on doink then takes on jerry lawler and stuff with the harts and lawler was always very interesting then ludvig borga destroyed marty jannetty undertaker took on giant gonzalez in another terrible match the smoking gunns and tatanka took on bam bam bigelow and the headshrinkers and yokozuna defended the world title against lex luger this match was boring and it has a terrible ending however it deserves,1
well groomed well behaved teen meg tilly must spend the night in a creepy mausoleum as an initiation into a high school club problem is a powerful psychic named raymar was just buried there that day but he isnt quite dead and he needs the life force of humans for his powersobscure horror film offers plenty of thrills and chills an appealing and likeable cast and most superior special effectsmy rating out of one dark night is rated r for violence and adult themes,1
here is proof of why mary pickford was americas sweetheart in this rather complex drama mary plays the young daughter of a squatter that dare to dream of a relationship with the son of one of the hilltoppers the scenes where they steal a kiss and otherwise fall in love are simply delightful she is even willing to take a bath that mary could pull this role off at the age of is simply amazing and somewhat due to her diminutive stature tess must face numerous physical and emotional challenges she does so with spunk not seen in many heroines of the time tess packs a wallop and is not shy about fighting with anyone why she agrees to help the hilltopper daughter is beyond me but she sacrifices her own happiness in order to keep a deep secret pickfords close ups are wonderfuldanishborn jean hersholt is simply wonderful as the villain the scene in which he manhandles a small baby is enough to make you throw vegetables or whatever at the movie screen if forrest robinson who plays daddy skinner had worn a beard he would have been a match for the model used in those world war i recruiting posters of uncle sam wants youalthough the story is somewhat predictable and slow in the beginning it is worth the investment in your time to see the piece or pure americana the film highlights choices available to us all involving making someone else happy and what it is to be a real christian recommended,1
there is good there is bad and then their is the sentinel a bottombarrel political thriller that ranks among the worst movies i have ever seen the plot of a mole in the secret service is a good one but never has a movie with so much potential been so utterly butchered directed with hamhanded edginess by clark johnson every actor in this film seems to be working on autopilot even the great michael douglas looks bored here i can honestly say i have never in all my life viewed another film with so many glaring plot holes the twist is predictable from square one and the characters motives are so utterly ridiculous that they inspired laughter from the audience avoid this at all costs this is a catastrophe of a movie with no redeeming value,0
so i thought id throw in a few words about william mcnamara not a bad way to spend a couple of hours if you want to see him in his tightywhities its obvious he pumped up for this role and he looks pretty darn good in them or less theres an extended sequence in a cave where he has to strip down to his undies theres a nice bit where he has to chase after miss eleniak in the buff with only his hands cupped over his groin william mcnamara is naturally a little on the skinny side but he has a nice generous handful of a booty also theres a moment when hes getting out of bed that if you pause the action at just the right moment you can see the whole enchilada if youre inclined to do so and come on half of the people who choose to watch a movie about navy men on a road trip are id just like thank dennis hopper for his equal opportunity gratuitous nudity can william mcnamara act heck if i know,0
francis ford coppola wrote and directed this stunningly personal story of a married womans flight from her husbandand the reality that perhaps the youthful glee and excitement of her younger years are behind her we learn little about this womans marriage except that she has been feeling her independence slipping away as of late shes also recently learned shes pregnant which has further complicated her heart she doesnt want to be a complacent wifey despite the maternal way she speaks to her husband over the phone she meets two men on her journey a former college football hero whoafter an accident during a gamehas been left with permanent brain damage and a sexy strutting motorcycle cop who has a great deal of trouble in his own life the clear clean landscapes as photographed by the very talented wilmer butler are astutely realized as are the characters shirley knight james caan and robert duvall each deliver strong gripping performances most especially since these are not very likable people in conventional terms some scenes such as knights first call home from a payphone or her first night alone with caan where they play simon says are almost too intimate to watch coppola toys with reality turning the jagged memories of his characters into scrapbooks weve been made privy to he allows scenes to play out yet the editing is quite nimble and the film is never allowed to get too heavy there are at least two or three very frisky moments its a heady endeavorso much so that the picture was still being shown at festivals nearly five years later some may shun coppolas unapologetic twisting of events in order to underline the finale with bitter irony however the forcefulness and drive behind the picture nearly obliterate its shortcomings from,1
finally got to see this movie last weekend what a disappointmentit barely reaches made for tv level given the list of actors i would have expected something substantially more sophisticated the movie lacks a good story well actually any story for that matter it has no credibility instead lots of predictability save yourself the money and the time,0
new rule nobody is allowed to make any more zombie movies unless they actually come up with an original ideasadly this movie doesnt they have the premise that bounty hunters go out and kill zombies and prove it by cutting off their fingers well problems with that most people have ten fingers why not just collect ten bounties for one zombie why not just kill a regular person and pass that off as a zombie finger not to mention the utter silliness of hunting zombies with a bolt action riflei sometimes think films like this are resume fillers for makeup and fx guys hey this is what i did with ten dollars and some recylced bottles deposit imagine what i could do if you gave me a budget do you think anyone goes to drama school or cinema school to star in a zombie movie i went to the school of the arts check me out as the tunnel zombie in quick and the undead his mother must be so proudthese had to be the wimpiest zombies ever as a whole crowed of them apparently couldnt push down a wooden door or even break a glass window no they had to wait for the bounty hunter to open the door for them,0
i would have enjoyed this movie slightly more had not been for jason herb evers constant harping on experiment many early reviewers of the seven samurai accused toshiro mifune of overacting yet as more and more critics viewed that film they saw it as being purposefully done jason evers is obviously not toshiro mifune and his overacting is exactly thatmost of the actors in this b classic were rather good actors minus evers and the showgirls if you watch this movie you would have noticed evers shouting almost every line that is until he is smoking and blowing the smoke coolly out his nose the special effects were par for the course in a b movie such as this one in hindsight there isnt much that stands out in my mind as fantastically good or bad for this movie,0
its hard to use words for this movie since it contains none itselfbut the images it conveys both powerful and sweeping are ones which remind us why we watch movies and you might be saying well leonard maltin doesnt like it it cant be that good but youre wrong see this movie french cinematic brilliance en ensemble,1
imagine thiswhenever two people meet in this movie one of them is shot the plot just does not exist it appears that someone shot some action sequences and then tried to put them together to make a movie out of it if you decide to watch it you will regret it,0
im not the type of person to watch tv shows because the acting normally sucks or its unrealistic or too dramatic but this show is perfect everyone can act and you can relate to the characters and their situations everyone has their own personality and lorelai gilmore is the best for her sarcastic comments that can make any bad situation seem a little funny rory gilmore is a good role model for all girls she takes pride in wanting to attend harvard and boysboyfriends always come second in her book shes a loyal friend and always the peace maker theres subtle romance which is what i like personally not the mushy gushy romance that not many people get to have in their lives but a realistic type of romance every character eventually gets it and they dont find their prince charming at first glance and they dont just fall in love with every guy that comes their way its a realistic show but when you watch it you better brush up on your movies pop culture and random facts because lorelai gilmore is always making references i fell in love with this show and if you give it a chance so will you,1
i didnt have huge expectations for this film when renting it for at the video store but the box at least showed a little promise with its killer cut of more gore more sex cant go wrong there well needless to say the box is a fraud how in the hades did actors and actresses of this caliber sign on for a film this lowit all opens with a drunken college girl walking out of a frat house or some other building like that and saying some useless crap to her boyfriend as a camera on a bad steadicam follows her then she gets chased by some dude in a clear plastic mask and grabbed by another they slit her wrists for no real reason and you can see when they cut her that someone drew the cuts with what looks like a crayonfrom there repeat the same theme of the girl getting chasedkilled unbrutally by two guys for about more minutes add in one tit shot that is soul survivorsi wouldnt have had a problem with this film had the box not frauded me into renting the flick if i rent a bad film that claims to have more violence and sex i want more violence and sex one full frontal shot in minutes from a chick who is clearly androginous and gore that would not scare a child does not cut it if this is the killer cut what is the theatrical cut of course i doubt this garbage was actually put into theaters in the first place shame on the actors in this film i could see them making their screen debuts in here because they have not done anything before but they were all established before this was released i dont know if it was filmed before they had all been established and the studio sat on the film until they were semibig names or not but what i want to know is they really spent million on this film,0
this is an excellent film with an extraordinary cast and acting i was very disappointed with the academy awards when this didnt get the oscar for best film and for best actress woopi goldberg it certainly deserved it in any case take a look at it i am sure you will enjoy it very much,1
i watched this movie probably more than times the jokes are now years old but every time i watch it it makes me fall off my chair two of the finest actor salman khan and aamir khan plays the lead roles here even if aamir khan is a much better actor and got the better rolesmart guy in the movie salman khan matches and sometimes perform even better as the dumb guy all the characters are memorable this movie is filled with hilarious oneliners and funny situationsa little too silly probably dont try to look for logic in this movie let your brain relax for some time i promise it will be an experience to remember,1
well they sent it on tv between midnight and am it seems like the right time to watch it and then go to bed afterwards no it was not really living up to my expectations i think the dogma concept is good because the film then gets closer to whats really happening between the involved characters when you cut all the unnecessary effects and moodmaking music out but then again this concept requires some interesting action between the charactersi cannot say that i know king lear the shakespeare version very well if i had known the play i would probably have been able to predict much of the filmwell a crisis can bring the best and worst sides of a character on display and we certainly see some bad sides oh yes the paint of civilisation and culture can be very thin and behind this paint you may find an animalif you then compare it with italiensk for begyndere italian for beginners or mifunes sidste sang mifunes last song you see the same but opposite thing a crisis can certainly bring people to view their life in a more constructive way and if you dare do you may winwhen the film had ended i thought to myself oh thats why i havent seen it before the film has its own beauty the quality of the work of the cameraman actors etc is good but the script could need something more a plot maybe wouldnt hurt,0
i have been watching this movie repeatedly since it came out even though it is years old now it still cracks me up the jokes are still hilarious and the way the characters are portrayed will make anybody of any age laugh like theyve never laughed before enjoy it,1
ive received this movie from a cousin in norway and had to convert it from norwegian to american format with a copied video comparing this film with the heroes of telemark kampen om tungtvannet the struggle for the heavy water casts the saboteurs themselves playing their respective roles though actors were also cast to play the roles of the saboteurs who have given their lives in norways struggle for freedom in later campaigns the plot is in four languages norwegian along with french german and english complete with norwegian subtitlesimpressive during this course of history was what led to the struggle french scientists were interested in obtaining some two hundred kilograms of heavy water from norsk hydro in vemork to take back to france in order to do lab studies on its effectiveness simultaneously the nazis too were interested in obtaining heavy water to build a secret weapon the french were worried that the nazis might take an early lead by invading norway and through secret codes their man carefully eluded nazi spies on his trip to oslo where he received the heavy water and making it back without hindrance he was watched by two spies as he boarded an airliner but they did not see him hop out on the other side where he crossed the tarmac to another plane nearby where his cargo was waiting for him this clever trick worked by using the airliner as a decoy that the nazis later forced down in hamburghowever the invasion of norway on the morning of april the nazis took over norsk hydro and it was up to the norwegian underground and british intelligence in london to take action professor leif trondstad volunteered the services of eleven young norwegians the swallow and gunnerside groups who would successfully sabotage the heavy water production in vemork this was shown in detail on how they actually carried out the operation including the sinking of the ferryboat after the nazis abandoned norsk hydro to take the shipment of heavy water on rail cars to berlinthe quality of the film was fair though there were many splices in the film i highly recommend this film to anyone interested in world war ii history,1
i have this movie on a collection of inexpensive bmovies its not restored in fact the audio was difficult to discern for the first few minutesat first it seemed like a typical haunted house film and feels very much like the forerunner of clue murder by death house on haunted hill etcabout a half hour into the film the storyline takes a really interesting twistand it goes from being a clich melodrama to something entirely different and far more entertaining than i had initially thoughtcheck it out its a great deal of fun even if the long clips and wider shots and near lack of music score make it feel a bit creaky by todays standards,1
gwoemul the host due to pollution in the han river a mutated beast goes on the rampage the youngest member of the park family is snatched by the beast and it is up to the rest of her family to find her before she becomes the beasts latest mealfirstly i love monster movies mutated bears oversized alligators packs of ravening komodo dragons the whole lot creature features are my favourite kind of horror film so i really wanted to like the host but it wasnt to be there were three major problems with itthe first can be seen with a quick look at its imdb pagegenre action comedy drama fantasy horror scifi thrillertoo many damned genres it took itself too seriously to be a comedy and yet was too light hearted to have any real message though it did seem to be trying to make some kind of statement antipollution antiamerican or antigovernment the drama was misplaced and mixed in a confusing mishmash with all the other stylessecondly after the initial monster attack nothing happens for almost the entire film the central family wander about looking for one of their own while the governments of korea and america apparently do nothing and thats it they just wander about occasionally hitting one another presumably for a bit of comedy relief this lack of action made my attention wander and apparently it did the same for the director as whole plot threads go unresolved a mystery plague invented by the evil americans is completely forgotten about and is never resolvedand lastly the film is clumsily political it paints the americans as being stupid and evil but gives us no american characters with any more depth than a cartoon villain the opening scene has the most obvious stupid american vs wise korean moment with a korean morgue assistant asking his boss the coroner not to pour chemicals into the han river the american coroner all but cackles maniacally as he orders the assistant to carry on as well as being racist its lazy filmmaking and there is no excuse for thaton the plus side the monster is good kind of a mix of the relic and deep rising some of the movement effects are quite cool and the initial monster chase through the park is a lot of fun there are also some nice shots in the film some of which remind me strangely of the way firefly was filmed shuddering cameras out of focus shots etcthere is also a nice scene at the end where the hero and a little boy he has saved are sitting in the familys mobile food stall its nighttime and snow is falling the streetlamp is giving out a cold light but the food stall has a warm glow coming from itoverall i was really disappointed by this film id been looking forward to a decent creature flick and instead i get some pseudopoliticalhorrorcomedy lite looking at the comments on imdb i cant help but think that if this had been a us production it would have been slated just cause its a foreign flick doesnt mean its any good there have been some great movies out of korea in recent years the vengeance trilogy and brotherhood for example but this certainly isnt one of them for once im in favour of a remake tighten up the directing improve the scripting and this could have been a nice film as it is its not worth a couple of hours of anyones time,0
st watched direugene levy corny comedy murder mystery with very few laughs the movie appears to be based on an earlier italian movie according to the credits but was rewritten by two fairly popular american romantic comedy writers but this one by charles shyer nancy meyers does not cut it compared to their other efforts the story is about a couple of downandout traveling americans played by richard lewis and sean young who stumble upon a lost dog and hope to make a fortune in reward money after seeing an ad in the paper for the dachsunds return upon trying to return it they see a hand sticking out of a garage door at the ladys residence that they believe is attached to the rest of the dead body of the woman who is supposed to give them the money they freak out and instead of contacting the police and telling them the truth they make out like runaways from the scene expecting to be framed for the murder the other characters in the film are met on a train prior to this and hang around a monte carlo gambling resort doing various things to be pulled into the story the other cast members include character actors john candy james belushi cybill shepherd george hamilton and others after the police find out about the death they start questioning the main characters and of course they have to work thru their goofy lies to figure out what really happened none of the character actors mentioned earlier can bring this movie out of its mediocre state despite some funny moments mostly provided by the belushishepherd couple this isnt a horrible movie it just isnt that good there are plenty of average movies out there and this is just another one for the pile try it maybe youll like it probably you wont,0
after some difficulty johnny yuma arrives at his ailing uncles ranch to take over day to day operations only to find out that the old man has been murdered by his beautiful golddigger wife and the womans vicious brothergood production values a likable performance by mark damon and a breezy action packed script combine to make this an entertaining if not exceptionally deep above average addition to the spaghetti western genrecostar rosalba neri is one of the hottest european babes ever to grace the screen here shes absolutely perfect as the coldhearted user and abuser of weak mendamon and neri appeared together in at least one other picture the devils wedding night a pretty good horror movie thats of particular interest for those of you that want to see whats underneath rosalbas dresses,1
this is probably the only film ive seen where the imdb reviews on both sides of the spectrum are accurate the stupids is an atrocious dimwitted film with absolutely no artistic merit whatsoever and is a denigration to a director like john landis and thats what makes it greatin order to appreciate the stupids you have to keep in mind a littleknown but very true maxim spoken by director abo kyrou i urge you to learn to look at bad films they are so often sublime in order for any film to work the film must establish and follow its own logic and if it does so convincingly and sincerely then its actually possible for the film to work for example when you watch freddy got fingered as a traditional grossout comedy its complete and utter garbage when you watch it with the understanding that its actually a neosurrealist comedy its brilliantit works with good movies too if jaws hadnt accepted the reality it created the airtank explosion ending wouldnt have worked but a lot of people think jaws is vastly overrated for this type of reason and they arent wrong but it has its strengths doesnt it the point being that a movie like this makes sense if you look at it with the right perspective some people like me get it right away while others never will no matter how often its explained jim jarmusch made a compelling defense of showgirls once and even afterwards i still cant see it from his pov doesnt mean hes wrong though if you have the right frame of mind when you watch this movie and no i do not mean stoned im gonna put that to bed right now you can actually enjoy the movie for the dumb cheap pointless slapstick latesearlysstyle farce that it isthe defenders and haters of this film are right its stupid and thats the point the movie accepts the stupidity of the characters much in the same way the jerk accepted navin johnsons idiocy and because it takes that and runs with it the movie focuses exclusively on using that to forward the plot and to define the characters a bad movie would actually do this and fail to use that logic properly bad movie are bad because they make it up as they go along whereas movies like the stupids knows where its going what its doing and why from the beginningi cant defend the film from an artistic standpoint which is why i give it such a low rating the acting is mostly bad the jokes very superficial and the liveaction quality probably ruins what would have worked as a cartoon but i cant deny that it is entertaining in its own way and thats why i defend it i got it right away and i pity those who dontill admit i was drawn to this movie because of christopher lees delicious cameo appearance hearing him say release the drive bee would have been worth the rental price even if i hated this film but was amazed to find that aside from the tv studio applause sign segment with jenny mccarthy i was never bored and never disappointed in fact many of the jokes because of their cartoonish context were hilarious in particular the airbagcigarette explosion they were dumb but they were funny and the movie doesnt pretend to be anything else a stupid comedy about stupid characters and instead of apologizing for it it enjoys itselfand thats exactly why it works,0
this film is massively boring and pretentious there is only one good moment when a sailor shaves mr barneysthink the purple dinosaurless pretense eyebrow the music is relentlessly cloyingit is sad that bjork someone with so much inner beauty has been brought down to pretentious falsity in her art the pomp of the tea service makes a beautiful ritual seem vapid the mythology and culture are not respected in this film they are lifted not just from japanese culture but from another filmmakerstay tuned in a perfect art imitates life momentthe crew of the ship finds a giant piece of sht which is what the audience found in the theatre there are some set pieces which are very composed and arty without heartthen prepare for spoilersim talking to you mr barneythe emperor has no clothes mr barney you have been outted i have seen jodorowskys holy mountain and your thin fake veil of bs has been lifted you have stolen your images your style and your entire art catalogue from this man now that holy mountain has been released finally lets hope the powers that be at the art councils of the world stop financing you poor jodorowskylost in a financial battle with the beatles lawyer when he is the lennonmccartney of filmmaking and btw while jodorowsky is the beatleyou are the monkees a cheap thin soulless rip off only liked by facile kitschy college freshmen and btw i am a filmmaker if you are interested in making a reality filmi will legally fight you in a ring defending jodorowskyyou defending outright thievery,0
